,name,manufacturer,product,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
89,limw*****,쁘리엘르,침구,2021.06.16,5,아주부드럽고 좋아요. 배송도빠르고 색상도 예쁩니다. 쿠폰까지써서 아주 잘산것같아요.,0,46,0,0,0
90,yess******,쁘리엘르,침구,2021.06.22,5,여름용으로 구입했어요~ 질감이 시원해 보이고 흰 바탕에 아자나무 무늬도 귀여워요 마감처리도 깔끔하네요,0,56,1,0,0
91,dlrh*****,쁘리엘르,침구,2021.07.13,5,원래 쓰던 베게솜보다 커버 크기가 커서 많이 남긴하는데 재질이나 그런 부분은 만족해요 색상은 좀 칙칙한 느낌 가을 느낌이라 약간 아쉬워요,0,76,0,0,0
92,love******,쁘리엘르,침구,2021.06.17,5,시원해요 여름에는.진짜 딱인거 같아요 밴드있어서 침대에 사용하기 너무 좋고 배송도 빠르네여,0,50,0,0,0
93,namo******,쁘리엘르,침구,2021.07.14,5,가격이 저렴해서 걱정했었는데 촉감도 좋고 원단도 좋고 시원해요 2개 구입했는데 착한가격에 득탬했네요 다음에 또구매할게요,0,66,0,0,0
94,opop******,쁘리엘르,침구,2021.07.03,5,5월에 샀다가 맘에들어 4 개 주문했어요..패드 이불로 사용하려구요..여름에 세탁도 간단히 가볍고 가성비조아요,0,61,0,0,0
95,shys******,쁘리엘르,침구,2021.07.11,5,피부에 달라붙지않아 시원한소재라 여름이불로 딱이에요. 누빔이있어 약간 두께감도 있고 잠이 더 잘오네요!,0,57,0,0,0
96,qqdn****,쁘리엘르,침구,2021.06.19,5,색깔이 쉬원하니 좋고 빨아서 널으니 금방 마르네요 마감도 깔끔하고 빨았을때 변형도 없고 산티가 안나서 좋고 크기도 딱 적당해요~^^,0,73,3,0,0
97,love*******,쁘리엘르,침구,2021.07.01,5,덮으면 시원해요! 사실 덮고 있으면 잠시후 냉감이 사라지지만 에어컨이나 선풍기를 함께 사용하면 더 시원한것 같아요,0,63,0,0,0
98,choi******,쁘리엘르,침구,2021.07.09,5,에어컨키고 덮을 얇고 시원한 이불 찾았는데 딱이에요 아이 낮잠 잘때도 덮어주고 잘쓰고 있습니다,0,52,0,0,0
99,S|15**************,쁘리엘르,침구,2021.07.14,5,쇼핑딜해서 구입했는데 십일절 지나니 더 저렴?하네요..어쨋든 인견홑겹이불 그린잎색깔 은은하고 예뻐요~여름철 시원하게 보내겠네요,0,70,1,0,0
100,zizi*****,쁘리엘르,침구,2021.07.10,5,아이가 좋아하네요 홑겹이고 마감도 잘 되어있어 좋아요 엠보싱처럼 되어 있어 더 좋네요 추천합니다,0,53,0,0,0
101,vkvl**,쁘리엘르,침구,2021.06.23,5,면이 너무 부드럽네요 ㅎ 색감도 신선하게 그린그린하게 이쁩니다ㅡ봄 가을 용으로 가볍게 덥기 좋아요^^ 좋은 가격에 너무 잘 샀어요^^,0,74,4,0,0
102,remo***,쁘리엘르,침구,2021.07.01,5,부드러워요 ㅋ 원플원하는걸로 살껄 후회되네요 색도 생각보다 어둡지않고 .. 이불로써도 될것같긴한데 까는용도가적당할것같아요,0,67,0,0,0
103,song****,쁘리엘르,침구,2021.06.23,5,안그래도살까해서 알아보고있었는데 마침핫딜이떠서 언능샀어요 배송도빠르고 상품도맘에드네요 감사합니다 사업 번창하세요,0,62,0,0,0
104,S|59*************,쁘리엘르,침구,2021.06.30,5,마감도 깔끔하고 재질도 좋아서 좋아요. 밑단 고무가 너무 짱짱해서 씌울 때 조금 힘들긴 하지만 색감도 좋고 맘에 들어요.,0,67,0,0,0
105,choi******,쁘리엘르,침구,2021.07.09,5,같이 주문한 베게커버 씌워서 잘 사용하고 있어요 푹신하면서 경추베게라서 목이 편안하네요,0,48,0,0,0
106,akdc****,쁘리엘르,침구,2021.06.16,5,화이트패드로 쓰려구요 품질좋구 가격대비 아주좋습니다 여러가지 같이 주문했는데 다 만족해요,0,49,0,0,0
107,mink****,쁘리엘르,침구,2021.06.16,5,행사해서 주문했어요 급한건 아니라 택배 파업 때문에 늦어질주알았는데 그래도 빨리왔어요 택배 기사님 감사드려요,0,60,0,0,0
108,긍정겸손감사,쁘리엘르,침구,2021.06.30,5,좋음 가성비 굿 특히 여름에 딱일듯 겁나 가벼움 ㅋㅋ 에어컨틀면 추울듯 열대야때 시험 예정ㅋㅋ,0,52,0,0,0
109,yuna****************,쁘리엘르,침구,2021.07.02,5,배송빠르고 아이 이불로 바꿔줬는데 좋아하네요. 여름에 막덥고쓰기 좋아요. 빨래도 금방마르고. 가격대비 좋네요,0,60,0,0,0
110,qhqo**,쁘리엘르,침구,2021.06.15,5,구김이 잘 없어지진 않지만 좋아하는 노란색 넘 이쁘네요~ 봄에 사서 상반기동안 봄느낌 느꼈어요~,0,53,2,0,0
111,tose****,쁘리엘르,침구,2021.06.22,5,정말 시원한 재질입니다 아이도 편안하게 잘 덮을수있네요 작은 사이즈로 사는것도 좋을것？ゾ틸？,0,51,0,0,0
112,lhb1***,쁘리엘르,침구,2021.06.20,5,땀이 많아 시원하게 이용하려고 구입했어요. 느낌도 좋고 시원해요. 가격도 저렴하고 잘 샀어요. 추천해요.,0,58,0,0,0
113,kiss***,쁘리엘르,침구,2021.06.21,5,저렴하게 잘샀어요. 색상은 노랑이랑 연두샀는데 더운여름 잘 보낼수있을것같아요. 패드 고정해서 좋아요.,0,56,0,0,0
114,fthi**,쁘리엘르,침구,2021.07.13,5,싸게 사서 좋아요 얇긴한데 이 정도 가격에 여름에 빨기좋고 딱이에요 색감도 파스텔빛 핑쿠 딱 좋음,0,54,0,0,0
115,qhqo**,쁘리엘르,침구,2021.06.15,5,생각했던 디자인이고 소재도 시원해서 여름에 좋을것같아요 다만 천이 연장선이 보여서 그건 거슬리긴하네요,0,56,0,0,0
116,kje1***,쁘리엘르,침구,2021.06.22,5,여름용으로 갑자기 구입하게 되었어요. 저렴한 가격에 잘 구입했습니다. 배송도 빠르구요~ 너무 좋네요. 감사합니다^^,0,64,3,0,0
117,clin******,쁘리엘르,침구,2021.07.14,5,여름에 이불 안 덮으면 허전해하는 사람이라 요게 딱이에요 닿는 감촉도 좋고 시원해요,0,46,0,0,0
118,radi******,쁘리엘르,침구,2021.06.30,5,여름용이 필요해서 샀어요 시원하게 잘쓸꺼같아요 만족해요 저렴하게 잘샀어요,0,40,0,0,0
119,kje1***,쁘리엘르,침구,2021.06.22,5,여름용으로 구입했는데 얇고 좋네요.. 저렴한 가격에 잘 구입했습니다. 냄새가 조금 나는데 사용하다보면 빠지겠지요. 감사해요^^,0,70,2,0,0
120,choi******,쁘리엘르,침구,2021.07.09,5,여러개 주문한중에 제일 마음에 들어요. 피부에 닿았을때 시원해서 패드로 쓰고 있어요,0,46,0,0,0
121,abc9***,쁘리엘르,침구,2021.06.22,5,상품아주시원하고 만족합니다 배송도 정말 빨랐구요 여름이라 이런이불이 최고네요,0,42,0,0,0
122,akdc****,쁘리엘르,침구,2021.06.16,5,여러가지 같이 주문했어요 배게커버가 재질이 아주 시원할듯합니다 색감도 생각대로예요,0,45,0,0,0
123,ange*****,쁘리엘르,침구,2021.07.03,5,너무 좋아서 벌써 세개째에요 가족들하나씩 챙겨주는중이요 여름에 요거덕에 잘자겠어요,0,45,0,0,0
124,kl61**,쁘리엘르,침구,2021.06.15,5,배송은 보통 이고 가격은 쿠폰으로저렴하게 구입했어요. 가격대비 좋네요 여름이불로 시원하게 쓰겠습니다,0,55,0,0,0
125,wjdt****,쁘리엘르,침구,2021.07.02,5,가격대비 좋네요 고무밴드도 탄탄해서 잘.잡아주고 여름내 까실까실 들러붙음 업이 잘 쓸거같아요,0,51,0,0,0
126,ksy6***,쁘리엘르,침구,2021.06.26,5,저번에 핑크 구입하고 너무 만족해서 이번엔 그린으로 구입했어요 넘 이쁘고 싸게 잘 샀어요,0,49,0,0,0
127,namo******,쁘리엘르,침구,2021.07.14,5,배송도 빠르게 보내주셔서 감사합니다 이불 너무 시원하고 좋습니다 번창하세요,0,41,0,0,0
128,aldi****,쁘리엘르,침구,2021.06.20,5,배송파업때문에 일주일 넘게 지나서 받았지만 상품은 만족합니다 오자마자 세탁행~,0,43,1,0,0
129,bblu*****,쁘리엘르,침구,2021.06.18,5,아주 시원한 재질이네요 생각보다 많이 작네요.. 그래도 아이들이 좋아해요 가성비는 좋은듯해요,0,51,0,0,0
130,k051**,쁘리엘르,침구,2021.06.15,5,미끄럼방지도되어있고 넘나 시원할듯요 침대가 더워서 급히샀는데 배송도빨랐어요,0,41,0,0,0
131,jfer***,쁘리엘르,침구,2021.07.02,5,디자인 색상 크기 다 만족스럽고 여름이불 잘 장만했어요 추천,0,33,0,0,0
132,j270**,쁘리엘르,침구,2021.07.02,5,가격대비 최고네요 너무 시원해요 하나는 덮고 하나는 깔았는데 추울때도 있어요,0,42,0,0,0
133,fthi**,쁘리엘르,침구,2021.07.13,5,시원하고 촉감좋고 저렴하고 딱임~~ 이 가격에 백화점브랜이랑 비교 안되죠 고런거랑 비교할땐 쬐끔 얇아요ㅋㅋ,0,59,2,0,0
134,raki*****,쁘리엘르,침구,2021.07.15,5,받자마자 세탁하고 건조기돌렸는데 금방 마르네요.이불이 까슬까슬하니 시원한데 자고나면 얼굴이나 몸에 이불자국이 배겨있어요,0,66,0,0,0
135,biba******,쁘리엘르,침구,2021.07.06,5,재질이 너무 보드랍고 시원해요 하나 더 주문할려고요 빠른 배송 감사합니다,0,40,0,0,0
136,mjtw****,쁘리엘르,침구,2021.06.17,5,색도 시원하고 좋고 촉감도좋아요~얇아서 날라다니면어쩌나했는데 무게감이있어서 잘덮어지네요 ㅋ좋아요,0,53,1,0,0
137,alsd*****,쁘리엘르,침구,2021.07.14,5,아이들이 잠을 설쳐서 바꿔주려고 구매했어요. 다른 디자인 세트 사서 너무 만족스러워서 재구매요^^,0,54,2,0,0
138,chaz****,쁘리엘르,침구,2021.07.07,5,사진이랑 디자인 똑같아요 이쁘네요 천도 깔깔하니 시원하고 ？U네요 저렴하게 잘구매한거같앙ㅎ,0,50,0,0,0
139,miji******,쁘리엘르,침구,2021.07.06,5,깔끔한 디자인이여서 좋아요. 여름이라 시원해보이고 금방 마르고 편할듯 합니당,0,42,0,0,0
140,yeop***,쁘리엘르,침구,2021.06.27,5,샛노란색 아니고 청바지랑 같이 빨앗을 때 이염된 색이라 조금 실망이네요 ㅜ,0,41,0,0,0
141,jyye*,쁘리엘르,침구,2021.06.24,5,이거 덮고 땀이 별로 안나요.(하지만 이불 다 걷어차고 자는 아이입니다.ㅎ)여름용으로 딱이네요.,0,53,2,0,0
142,limw*****,쁘리엘르,침구,2021.06.16,5,배송누락이있었는데 어제 통화하자마자 오늘 바로 보내주셨어요. 감사합니다.,0,40,0,0,0
143,only******,쁘리엘르,침구,2021.06.17,5,저렴하게 잘 구입한듯해서 만족해요 여름이불로 딱이에요 생각보다 더 얇고 가벼워서 좋아요~~~^^,0,53,5,0,0
144,qkrr*******,쁘리엘르,침구,2021.07.11,5,두장 구입했어요 질도 좋고~~ 편안해요 뱀부가 조금 더 시원하긴 한것같네요 추천합니다 많이 사세요!!,0,56,2,0,0
145,kyun*****,쁘리엘르,침구,2021.07.14,5,날씨가 너무 더워져서 이모님 선물드릴려고 구입했어요. 선물드릴거라 뜯어보진않았는데 불량없겠죠?,0,52,0,0,0
146,dlrh*****,쁘리엘르,침구,2021.07.13,5,색상이 핑크베이지인데 좀 칙칙해서 그부분은 좀 아쉬워요 가을 느낌이에요 그래도 재질은 너무 얇지않고 시원해요,0,60,0,0,0
147,cmy1***,쁘리엘르,침구,2021.07.14,5,박음질도 깔끔하고 까슬하니 좋네요 올 여름 시원하게 보낼수 있을거 같아요~,0,41,1,0,0
148,ehdt****,쁘리엘르,침구,2021.07.14,5,제가 먼저 써보고 너무 좋아서 엄마네도 사드렸어요 인견이블 느낌이 너무좋아요,0,42,0,0,0
149,only******,쁘리엘르,침구,2021.06.17,5,여름이불로 두세트가 필요했는데 시원하보이고 딱이에요 저렴하게 잘산듯해요~~~ 여유분 더 주문해야겠어요~^^,0,59,6,0,0
150,limw*****,쁘리엘르,침구,2021.06.16,5,만원도안되는가격에 너무 잘삿어요! 부드럽고 아주 괜찮아요,0,31,0,0,0
151,jjso***,쁘리엘르,침구,2021.06.27,5,왜 굿잠이불인지 이름 잘지으신거같아여 요즘 이거 덕분에 잘자고잇어여,0,37,0,0,0
152,samd****,쁘리엘르,침구,2021.07.14,5,가볍고 배송도 빠르나 생각보다 얇은것 같아요. 구매시 참고하세요. 가벼워서 세탁시 편할것 같아요,0,53,0,0,0
153,t091****,쁘리엘르,침구,2021.06.16,5,화사한 느낌이 있네요. 가격대비 괜찮아요 ㅎ 2개 구매 했는데 잘 쓸 께요 ㅎㅎㅎㅎㅎㅎㅎ,0,49,0,0,0
154,ems9***,쁘리엘르,침구,2021.06.26,5,마감 처리도 잘 되어 있고 깔끔해요. 좀 얇아서 아쉽기는 한데 가격이 저렴한 편이어서 만족합니다.,0,54,0,0,0
155,ditt*****,쁘리엘르,침구,2021.06.23,5,가볍고 편하게 덮을 이불 찾고？獰駭쨉？..색깔도 화사하고 이쁘네요..촉감도 좋고 편안한 이불이라 딱 마음에 들어요~~~,0,66,3,0,0
156,lhms****,쁘리엘르,침구,2021.07.01,5,패드를 구하던중..구매하게됐는데요 마감부분도 깔끔하고 뒷면 밀림방지다라구요~ 저렴히 잘샀네요~~,0,53,3,0,0
157,긍정겸손감사,쁘리엘르,침구,2021.06.30,5,좋음 가성비 굿 특히 여름에 딱일듯 겁나 가벼움 ㅋㅋ 에어컨틀면 추울듯 열대야때 시험 예정,0,50,0,0,0
158,dlal*******,쁘리엘르,침구,2021.07.11,5,너무너무 좋아요 제가 딱 원하는 촉감이에요 이거 덮고 아주 잠이 잘와요,0,39,0,0,0
159,peyj***,쁘리엘르,침구,2021.07.03,5,실물이 더 이쁘네요 ss사이즈 두개했는데 작지않아 참 잘 선택했다 생각들어요,0,42,0,0,0
160,kbgo*****,쁘리엘르,침구,2021.07.14,5,모달이불 시원하다해서 주문해봤어요 여름이불이라 얇아요 그레이색이 옅은색이라 물빠진색처럼 보이네요^^;,0,56,2,0,0
161,skcr*****,쁘리엘르,침구,2021.07.14,5,여름용으로 인견패드 구매했는데 세탁기돌려보니 마감 좋고 깔끔하네요. 재구매 의사있어요~,0,48,1,0,0
162,one5******,쁘리엘르,침구,2021.07.05,5,얇지만 건조도 빠르고 시원한재질이라 여름에 사용하기 딱 좋아요,0,34,0,0,0
163,polo****,쁘리엘르,침구,2021.07.13,5,사계절용 이에요 포근해요 저렴한 이불인데 원단도 좋고 맘에 들어요,0,36,0,0,0
164,kaka****,쁘리엘르,침구,2021.07.07,5,아사면 베개커버라 여름에 시원하고 좋네요. 가격대비 고급스럽습니다. 추천해요.,0,43,0,0,0
165,trax***,쁘리엘르,침구,2021.06.25,5,면이 부드럽고 포근한 느낌이예요 색상도 화사해서 방의 분위기가 살아나요,0,39,0,0,0
166,gyul****,쁘리엘르,침구,2021.06.17,5,얇고 보들보들하네요 세탁 후 사용해야해서 아직 못씌워봤지만 기대됩니다,0,38,0,0,0
167,boin*****,쁘리엘르,침구,2021.06.21,5,미끄럼 방지 잘되고 고무줄패드도 만족해요. 여름에 무척 시원할 듯 합니다.,0,41,0,0,0
168,tree****,쁘리엘르,침구,2021.06.18,5,프린트가 시원해보여서 좋아요 마감도 깔끔하고 새제품이라 바로 빨았네요,0,38,0,0,0
169,krro*****,쁘리엘르,침구,2021.06.24,5,여름베게피 생각하구 샀는데 베게피 자체가 포옥시하구 가격대비 너무 잘샀어요,0,41,0,0,0
170,gop3**,쁘리엘르,침구,2021.06.17,5,아직 사용전입니다. 수건재질이라고 해야하나요.. 음.. 지금 세탁중인데 재질이 괜찮았으면 좋겠네요.,0,55,0,0,0
171,love******,쁘리엘르,침구,2021.06.17,5,가볍고 깔끔해서 맘에 들어요 쿠폰쓰고 엄청 싸게 샀어요~,0,31,1,0,0
172,c0he****,쁘리엘르,침구,2021.06.30,5,얇고 시원하고 몸에달라붙지 않아 여름이불로 좋습니다 촉감도 좋아요,0,36,0,0,0
173,wlvl******,쁘리엘르,침구,2021.07.14,5,너무 보드랍고 촉감이 좋아요 에어컨틀고 덮어요. 색감도 예쁘고 만족,0,37,0,0,0
174,wldm*****,쁘리엘르,침구,2021.07.13,5,오 괜찮아요 기대없이 샀는데 보들보들하고 좋아요 잘쓰고있슴당,0,33,0,0,0
175,jjis***,쁘리엘르,침구,2021.06.16,5,더운 여름이 다가오니 좀 시원한걸 찾게 되네요 새 이불에 기분이 좋아요~~,0,41,2,0,0
176,soop******,쁘리엘르,침구,2021.07.12,5,좋아요 방수재질이라 얇고 좋아요 바스락 소리도 안납니다,0,30,0,0,0
177,only******,쁘리엘르,침구,2021.06.17,5,생각했던것보다 더 만족스럽습니다 색상도이쁘고 좋아요 배송받자마자 세탁하고있어요~,0,44,1,0,0
178,rlao****,쁘리엘르,침구,2021.07.12,5,엄마가 보더니 시원하게 생겼다구 주문해줬어요~~여름에 딱이라고 좋아하시네요~~,0,43,4,0,0
179,ange*****,쁘리엘르,침구,2021.06.19,5,시원한 소재라 올여름 잘 잘수있을것같아요 빨래하고 금방 마르네요,0,35,0,0,0
180,khr0***,쁘리엘르,침구,2021.07.12,5,색상도 예쁘고 시원하고 배송도 빠르고 촉감도 좋아서 좋아요,0,32,0,0,0
181,vamv******,쁘리엘르,침구,2021.06.28,5,아이방 그리고 부부침대방 다 깔았어요 냄새 안나고 가슬한게 좋네요 번창하세요,0,42,0,0,0
182,qqdn****,쁘리엘르,침구,2021.06.19,5,재질도 좋고 빨았을때 변형도 없었고 크기도 적당하고 산티가 안나고 좋습니다~^^,0,44,3,0,0
183,lhb1***,쁘리엘르,침구,2021.06.20,5,고민하다 주문했는데 잘했네요. 시원하니 좋아요. 배송도 빠르고 가격도 좋아요.,0,43,0,0,0
184,aldi****,쁘리엘르,침구,2021.06.20,5,아직 덮지는 않았지만 시원할거 같네요 근데 배게보가 좀 얇아서 아쉽네요 ㅠ,0,41,0,0,0
185,ssun*****,쁘리엘르,침구,2021.06.19,5,연회색으로 구매했는데 여ㅕㅕㄴ회색 느낌이에요~ 바닥면은 하얀색이구요 미끄럼방지더 붙어있네요 :),0,53,3,0,0
